product,strength,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,material_cost_inr,category_Construction,category_Cosmetics,category_Electronics,category_Food Packaging,category_Furniture,category_Healthcare,category_Home Appliances,category_Textiles,category_Toys,material_type_Bamboo Fiber,material_type_Bioplastic,material_type_Cornstarch Polymer,material_type_Molded Pulp,material_type_PLA Plastic,material_type_Palm Leaf,material_type_Paperboard,material_type_Recycled Plastic,material_type_Seaweed Packaging,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
Toaster Box,1.0,0.16816326530612244,0.6166666666666666,0.2142857142857143,0.9285714285714286,0.02269230769230768,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.48452380952380947,58.99159663865549,17.94173749499801
Wood Panel Wrap,0.5,0.42102040816326525,0.2666666666666667,0.3714285714285714,0.7,0.09634615384615386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16761904761904764,11.28390596745027,3.5785255317316795
Board Game Pack,1.0,0.2846938775510203,0.31666666666666665,0.2,0.6428571428571428,0.3501923076923077,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25333333333333335,4.56105560216612,1.5550581772484753
Lipstick Case,0.0,0.7997959183673468,0.18333333333333335,0.2714285714285714,0.2285714285714286,0.12769230769230772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1335714285714286,1.6600159616919392,0.7913721354463572
Toy Car Box,0.5,0.09469387755102039,0.4666666666666667,0.6714285714285715,0.35714285714285715,0.1546153846153846,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.15333333333333332,5.2069425901201605,1.6518242736346875
Wood Panel Wrap,0.0,0.9167346938775509,0.8166666666666668,0.2714285714285714,0.39999999999999997,0.5365384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5950000000000001,0.7318789584799437,0.7325840957072485
Medicine Bottle,0.0,0.9955102040816326,0.4666666666666667,0.38571428571428573,0.10000000000000003,0.10807692307692307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2866666666666667,0.8469055374592838,0.6673913891289416
Headphones Pack,0.0,0.5814285714285713,0.5499999999999999,0.4857142857142857,0.07142857142857145,0.529423076923077,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2828571428571428,0.13241660300483832,0.32729640947287997
Accessory Kit,0.5,0.6779591836734693,0.18333333333333335,0.6857142857142857,0.32857142857142857,0.4042307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057619047619047625,2.000265287173365,0.8265149603016693
Fabric Roll Wrap,0.0,0.38714285714285707,0.3666666666666666,0.7857142857142856,0.857142857142857,0.17307692307692307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0785714285714286,4.681872749099639,1.55213325330132
Puzzle Box,0.0,0.8416326530612245,0.3833333333333334,0.17142857142857143,0.38571428571428573,0.456923076923077,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.3176190476190477,0.8260767239350435,0.6273604321464994
Puzzle Box,0.5,0.24653061224489795,0.6333333333333334,0.9714285714285715,1.0,0.0878846153846154,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.018095238095238032,15.324165029469548,4.678446787752429
Puzzle Box,1.0,0.1659183673469388,0.5000000000000001,0.657142857142857,0.10000000000000003,0.4571153846153846,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.1714285714285715,2.354878550843969,0.8248105040287009
Fan Packaging,0.0,0.016326530612244896,0.7166666666666667,0.24285714285714283,0.8142857142857143,0.33961538461538465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5426190476190476,2.329090051862329,0.9206725937899911
Mixer Grinder Box,0.5,0.09795918367346938,0.5000000000000001,0.3714285714285714,0.02857142857142858,0.16884615384615387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.31428571428571433,2.9554531490015354,1.041737985516787
Bakery Box,1.0,0.9553061224489795,0.08333333333333337,0.01428571428571429,0.3428571428571428,0.5557692307692308,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08214285714285718,2.373506846654365,1.0315010335881463
Lipstick Case,0.0,0.10734693877551019,0.30000000000000004,0.47142857142857136,0.6857142857142857,0.15826923076923077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15857142857142864,4.0751020408163265,1.3181632653061224
Syringe Pack,1.0,0.15326530612244896,0.6833333333333335,0.3,0.11428571428571427,0.008846153846153865,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4783333333333334,59.125364431486815,17.97492225461611
Power Bank Pack,0.0,0.920204081632653,0.9333333333333335,0.7428571428571429,0.24285714285714283,0.2980769230769231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24000000000000002,0.7883003388621365,0.6085513261484368
Cabinet Box,0.0,0.753673469387755,0.9333333333333335,0.3,0.9285714285714286,0.3482692307692308,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6533333333333334,2.591825780231577,1.264983108219133
Shampoo Bottle,0.5,0.08714285714285713,0.6833333333333335,1.0,0.3,0.4586538461538462,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.7070168239638899,0.5382479043320241
Hardware Tool Pack,1.0,0.21448979591836734,0.6,0.057142857142857134,0.7714285714285714,0.40538461538461534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5657142857142857,4.264550264550265,1.569997732426304
Cabinet Box,0.0,0.2069387755102041,0.7666666666666667,0.34285714285714286,0.2714285714285714,0.7525000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5038095238095238,0.35597189695550346,0.3703970112635218
Cement Bag,0.5,0.015510204081632655,1.0,0.9714285714285715,0.6428571428571428,0.2859615384615385,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02857142857142847,3.86150561589158,1.174533317420535
Shampoo Bottle,0.0,0.6885714285714285,0.7166666666666667,0.11428571428571427,0.35714285714285715,0.09653846153846152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6347619047619047,3.352243424445591,1.4661492178098678
Engine Oil Container,0.5,0.6910204081632653,0.4833333333333333,0.2142857142857143,0.3714285714285714,0.7665384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3797619047619047,1.1221962782141086,0.695869767817974
Doll Packaging,0.5,0.8314285714285714,0.43333333333333346,0.3142857142857143,0.12857142857142861,0.16826923076923078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2971428571428572,3.5259670211126517,1.4260758206195099
Tablet Blister,1.0,0.9973469387755101,0.6,0.9428571428571428,0.45714285714285713,0.9176923076923077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.034285714285714294,1.5707178393745558,0.7841337191593054
First Aid Kit,0.0,0.7587755102040815,0.2833333333333333,0.6000000000000001,0.7857142857142856,0.6663461538461538,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1133333333333333,1.1617043746699702,0.6214772987955488
Chair Packaging,0.5,0.2928571428571428,0.21666666666666667,0.8714285714285714,0.0,0.3471153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.027857142857142855,1.4001077005923532,0.5190323101777059
Board Game Pack,1.0,0.18387755102040815,0.8333333333333334,1.0,0.9714285714285713,0.4538461538461539,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,4.250177683013503,1.3302165702101734
Face Cream Jar,1.0,0.3195918367346938,0.5833333333333334,0.9714285714285715,0.17142857142857143,0.48307692307692307,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016666666666666607,2.3757521729440607,0.815269869570293
Accessory Kit,0.0,0.1704081632653061,0.4833333333333333,0.02857142857142858,0.5857142857142856,0.6728846153846154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.46952380952380945,0.8577060787705675,0.4962437964202858
Battery Pack,0.0,0.6322448979591836,0.06666666666666665,0.9857142857142858,0.8285714285714285,0.7667307692307692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0009523809523809488,1.0667421214586355,0.510077058206298
First Aid Kit,1.0,0.38734693877551013,0.16666666666666674,0.4428571428571429,0.3714285714285714,0.5538461538461539,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0928571428571429,2.4322744104463068,0.8830292619094022
Chair Packaging,0.0,0.22551020408163266,0.3833333333333334,0.5285714285714285,0.0,0.31961538461538463,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1807142857142858,0.0,0.13993877551020412
Fan Packaging,1.0,0.2404081632653061,0.4,0.8,0.6857142857142857,0.2246153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07999999999999999,7.1850117096018735,2.259625961860154
Towel Pack,0.5,0.806938775510204,0.13333333333333341,0.2714285714285714,0.3,0.7801923076923077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.09714285714285721,1.0124117790216598,0.5846623092167019
Snack Pack,1.0,0.049591836734693875,0.5499999999999999,0.1,0.7428571428571429,0.23134615384615387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.49499999999999994,7.221400113830392,2.379297585169526
Towel Pack,0.5,0.11244897959183672,0.8166666666666668,0.8428571428571427,0.5142857142857142,0.6396153846153846,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.12833333333333344,1.5613634441343145,0.5534770604511787
Educational Toy Box,0.0,0.6228571428571428,0.43333333333333346,0.8142857142857143,0.14285714285714285,0.39557692307692316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0804761904761905,0.3522319311792995,0.3247171984014089
Toy Car Box,0.5,0.4581632653061224,0.6666666666666666,0.01428571428571429,0.8857142857142857,0.6951923076923077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6571428571428571,1.9650161673614086,0.9898109726574023
Lipstick Case,1.0,0.870204081632653,0.8166666666666668,0.45714285714285713,0.8999999999999999,0.17307692307692307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.44333333333333347,10.3781512605042,3.5518399359743893
Battery Pack,0.5,0.5683673469387754,0.9500000000000001,0.5285714285714285,0.8428571428571427,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.447857142857143,4.163898117386489,1.5988224964404365
Makeup Kit,1.0,0.9138775510204081,0.06666666666666665,0.9000000000000001,0.8857142857142857,0.3482692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006666666666666657,5.263400046008742,1.8558499457754114
Paint Can,1.0,0.030408163265306123,0.2333333333333334,0.24285714285714283,0.657142857142857,0.2763461538461539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1766666666666667,5.78720138156001,1.8159495301142614
Towel Pack,0.0,0.456938775510204,0.5166666666666667,0.32857142857142857,0.38571428571428573,0.7538461538461539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.346904761904762,0.5049633146309883,0.42733253180426245
Medical Device Box,0.5,0.7071428571428571,0.31666666666666665,0.35714285714285715,0.3,0.13615384615384618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.20357142857142854,5.473684210526315,1.935676691729323
Fabric Roll Wrap,0.5,0.6320408163265305,0.35,0.9142857142857144,0.6857142857142857,0.06634615384615383,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.029999999999999968,15.530766462756391,4.860842183724876
Toaster Box,1.0,0.7365306122448979,0.7166666666666667,0.17142857142857143,0.4142857142857143,0.0907692307692308,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5938095238095238,14.034896401308613,4.668951913589862
Makeup Kit,0.5,0.011632653061224487,0.1166666666666667,0.38571428571428573,0.9428571428571428,0.0646153846153846,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07166666666666668,19.33726067746687,5.833334665825095
Laptop Box,0.5,0.2618367346938775,0.1166666666666667,0.04285714285714287,0.14285714285714285,0.8075000000000001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11166666666666669,0.786369593709043,0.3591285651875428
Beverage Bottle,0.0,0.11571428571428571,1.0,0.32857142857142857,0.9142857142857141,0.15115384615384614,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6714285714285715,5.673371974087964,2.0052973065121034
Toy Car Box,1.0,0.21632653061224488,0.2333333333333334,0.11428571428571427,0.45714285714285713,0.2711538461538462,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.20666666666666672,5.182724252491694,1.702381901597848
Laptop Box,0.0,0.5085714285714286,0.13333333333333341,0.2285714285714286,0.5857142857142856,0.7067307692307693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10285714285714291,0.8172026524588906,0.43887508145195286
Snack Pack,1.0,0.09510204081632653,0.5333333333333333,0.15714285714285714,0.7714285714285714,0.4196153846153846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4495238095238095,4.123289423199897,1.445326963014391
Power Bank Pack,1.0,0.886734693877551,0.1166666666666667,0.6857142857142857,0.2571428571428572,0.6915384615384615,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.036666666666666674,1.7919799498746867,0.818281059792338
Cement Bag,0.0,0.3897959183673469,0.9500000000000001,0.7857142857142856,0.6714285714285713,0.32538461538461544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2035714285714287,2.0019659239842715,0.798957124134057
Bakery Box,0.0,0.43040816326530607,0.09999999999999998,0.057142857142857134,0.4714285714285715,0.41500000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09428571428571426,1.1092436974789917,0.499609843937575
Paint Can,1.0,0.10387755102040816,0.5333333333333333,0.7714285714285714,0.01428571428571429,0.206923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12190476190476195,4.675785207700099,1.482660732378057
Iron Box,1.0,0.5983673469387755,0.06666666666666665,0.8,0.8999999999999999,0.2796153846153846,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.013333333333333327,6.560424966799468,2.1529710274548064
Puzzle Box,0.0,0.15183673469387754,0.4,0.6714285714285715,0.8285714285714285,0.6698076923076923,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.13142857142857142,1.2188320872903615,0.46377207516670027
Mixer Grinder Box,0.0,0.35204081632653056,0.5499999999999999,0.2142857142857143,0.24285714285714283,0.5230769230769231,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4321428571428571,0.45557616986188404,0.41514223871366723
Shampoo Bottle,1.0,0.041428571428571426,0.3833333333333334,0.47142857142857136,0.9428571428571428,0.4175000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2026190476190477,4.544695071010859,1.4568847117794483
Vacuum Cleaner Pack,1.0,0.9687755102040815,0.2333333333333334,0.12857142857142856,0.9142857142857141,0.4915384615384616,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2033333333333334,3.8168273444347056,1.5170141897249694
Syringe Pack,0.0,0.9340816326530612,0.7333333333333333,0.32857142857142857,0.5857142857142856,0.15653846153846157,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.49238095238095236,3.516991092048827,1.5322741983629473
Frozen Food Box,0.0,0.3818367346938775,0.7000000000000001,0.12857142857142856,1.0,0.23846153846153845,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6100000000000001,4.024767801857585,1.5659813609654387
Power Bank Pack,1.0,0.3806122448979591,0.4833333333333333,0.2857142857142857,0.9285714285714286,0.6192307692307694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34523809523809523,3.064966818023052,1.1717689569715415
Bakery Box,0.5,0.8163265306122448,0.5833333333333334,0.7571428571428571,0.9714285714285713,0.2692307692307693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1416666666666667,5.269578905942541,1.8824382976331022
Shirt Packaging,0.0,0.0473469387755102,0.31666666666666665,0.9000000000000001,0.17142857142857143,0.48115384615384627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.03166666666666662,0.3490323302382816,0.13158044737080418
Camera Box,1.0,0.5269387755102041,0.85,0.9571428571428571,0.4714285714285715,0.2419230769230769,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.036428571428571484,5.840785169029444,1.924888611933323
Laptop Box,0.0,0.5587755102040816,0.8833333333333334,0.7714285714285714,0.9571428571428571,0.006730769230769235,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.201904761904762,57.208538587848906,17.410956134177802
Paint Can,1.0,0.6428571428571428,0.20000000000000007,0.07142857142857142,0.7714285714285714,0.1694230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18571428571428578,9.872913795743377,3.2290169958658703
Accessory Kit,0.0,0.6557142857142857,0.2333333333333334,0.8857142857142857,0.8999999999999999,0.40538461538461534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.026666666666666682,2.1666666666666665,0.8573809523809524
Face Cream Jar,0.5,0.5663265306122448,0.45000000000000007,0.08571428571428572,0.6857142857142857,0.385,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4114285714285715,3.0018083182640143,1.2350118832343062
Table Wrap,1.0,0.7340816326530611,0.2833333333333333,0.18571428571428572,0.2285714285714286,0.5417307692307693,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2307142857142857,2.226758950356022,0.9805378891884393
First Aid Kit,1.0,0.9579591836734692,0.8166666666666668,0.4857142857142857,0.24285714285714283,0.6530769230769231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42,1.8743785217103082,1.0177013116151332
Toaster Box,1.0,0.16244897959183674,0.15000000000000002,0.2142857142857143,0.5142857142857142,0.6440384615384616,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.11785714285714287,2.315285420254547,0.7904631770967723
Vacuum Cleaner Pack,1.0,0.7489795918367347,0.35,0.01428571428571429,1.0,0.5459615384615385,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.345,3.5973711518505707,1.4419052231061913
Car Spare Part Box,0.0,0.25285714285714284,0.7166666666666667,0.04285714285714287,0.5714285714285714,0.36076923076923084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6859523809523809,1.541197391819798,0.8125973127840346
Chair Packaging,0.0,0.06183673469387756,0.9500000000000001,0.18571428571428572,0.857142857142857,0.7273076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7735714285714286,1.1625307399955285,0.6767388138353932
PVC Pipe Bundle,0.5,0.17775510204081632,0.2333333333333334,0.5285714285714285,0.6428571428571428,0.7361538461538463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11000000000000006,1.5316642120765829,0.5568257942352197
Garment Cover,0.0,0.9465306122448979,0.5499999999999999,0.8857142857142857,0.2285714285714286,0.3123076923076923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.06285714285714288,0.7091714967609957,0.5218534898446252
Vacuum Cleaner Pack,0.5,0.6355102040816326,0.6666666666666666,0.2,0.8999999999999999,0.12576923076923074,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5333333333333333,10.311614730878187,3.497470813821279
Saree Box,0.0,0.8391836734693876,0.7999999999999999,0.9285714285714286,0.9142857142857141,0.14269230769230767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05714285714285711,5.987765383231378,2.0709418598673723
Paint Can,0.0,0.020204081632653057,0.4,0.7571428571428571,0.12857142857142861,0.7280769230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09714285714285716,0.1741978709149111,0.09717772862141212
Puzzle Box,0.0,0.957142857142857,0.13333333333333341,0.3142857142857143,0.4142857142857143,0.29826923076923084,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.09142857142857148,1.3439087425363156,0.7268869084751803
Face Cream Jar,0.5,0.8626530612244898,0.6666666666666666,0.5714285714285714,0.4428571428571429,0.705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2857142857142857,1.3186813186813187,0.7686860282574568
Table Wrap,1.0,0.4044897959183673,0.09999999999999998,0.35714285714285715,0.8285714285714285,0.525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06428571428571427,3.4178905206942587,1.1724283806980735
Car Spare Part Box,0.5,0.6263265306122449,0.6166666666666666,0.08571428571428572,0.4857142857142857,0.5405769230769231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5638095238095238,1.790329823861085,0.9505207158658086
Syringe Pack,0.5,0.6281632653061224,0.7999999999999999,0.057142857142857134,0.7142857142857142,0.27826923076923077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7542857142857142,4.212332030877728,1.7538628745694407
Power Bank Pack,0.0,0.17469387755102042,0.1166666666666667,0.6714285714285715,1.0,0.21903846153846157,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03833333333333334,4.3660789252728796,1.3775651741805035
Bakery Box,0.5,0.4355102040816326,0.30000000000000004,0.9428571428571428,0.5285714285714285,0.3315384615384615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01714285714285715,3.0115830115830113,1.040985107556536
Hardware Tool Pack,1.0,0.32408163265306117,0.43333333333333346,0.4857142857142857,0.32857142857142857,0.24230769230769234,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2228571428571429,5.26567944250871,1.7660711796913884
Accessory Kit,0.0,0.8259183673469387,0.5666666666666668,0.6714285714285715,0.9285714285714286,0.5461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18619047619047618,1.6696305078047815,0.8231408530217065
First Aid Kit,1.0,0.3565306122448979,0.43333333333333346,0.47142857142857136,0.38571428571428573,0.14884615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.22904761904761917,8.723625043237632,2.8156657442638067
Beverage Bottle,0.0,0.1846938775510204,0.7333333333333333,0.2142857142857143,0.5428571428571429,0.3832692307692308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5761904761904761,1.3803702410059377,0.6999954260432779
Mixer Grinder Box,0.5,0.2373469387755102,0.9166666666666666,0.5285714285714285,0.8285714285714285,0.17307692307692307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4321428571428572,7.256902761104441,2.421132052821128
Power Bank Pack,0.5,0.3451020408163265,0.2333333333333334,0.14285714285714285,0.9142857142857141,0.17615384615384616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.20000000000000007,7.597402597402596,2.4627513914656767
Camera Box,1.0,0.3724489795918367,0.5833333333333334,0.4142857142857143,0.02857142857142858,0.46942307692307683,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3416666666666666,2.1454357916451783,0.8920320980377712
Saree Box,0.5,0.2614285714285714,0.6833333333333335,0.7,0.32857142857142857,0.3946153846153846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.20500000000000007,2.0478001086366104,0.7747686040195546
PVC Pipe Bundle,0.0,0.1910204081632653,0.6,1.0,0.8428571428571427,0.2530769230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,3.2038429406850453,1.018459004654493
Face Cream Jar,0.0,0.9367346938775509,0.08333333333333337,0.7,0.7857142857142856,0.17557692307692307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025000000000000015,4.233900814211694,1.5611906524267734
Accessory Kit,1.0,0.823469387755102,0.06666666666666665,0.01428571428571429,0.8428571428571427,0.5903846153846155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0657142857142857,3.0694609682437988,1.1941648210853844
Table Wrap,0.5,0.3024489795918367,0.18333333333333335,1.0,0.07142857142857145,0.22557692307692312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.425655976676384,0.8184314868804663
Doll Packaging,0.5,0.8383673469387753,0.050000000000000044,0.2857142857142857,0.8857142857142857,0.23923076923076925,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.03571428571428575,5.559964726631392,1.9337853363567645
Headphones Pack,0.5,0.01612244897959184,0.9166666666666666,0.07142857142857142,0.4857142857142857,0.09576923076923077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8511904761904762,9.31948051948052,3.1411570810142235
Table Wrap,0.5,0.9602040816326529,0.7000000000000001,0.14285714285714285,0.5857142857142856,0.26769230769230773,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6000000000000001,3.9097744360902245,1.7009935553168631
